query_id,adaptive_candidate_id,oracle_candidate_id,adaptive_candidate_f1,oracle_f1,selection_regret,zero_regret,oracle_agreement
572648e8dd62a815002e8078,bge_small_c256_k3,bge_small_c512_k3,0.2222222222222222,1.0,0.7777777777777778,0.0,0.0
572648ed5951b619008f6f05,bge_small_c256_k3,bge_small_c256_k5,0.14634146341463417,0.2727272727272727,0.12638580931263854,0.0,0.0
57264b1ddd62a815002e80a3,bge_small_c512_k5,bge_small_c256_k3,0.4878048780487805,0.5714285714285714,0.08362369337979092,0.0,0.0
57264cac708984140094c1b7,bge_small_c256_k5,minilm_c512_k3,0.19999999999999998,1.0,0.8,0.0,0.0
57264d58f1498d1400e8db7a,bge_small_c256_k3,minilm_c256_k3,0.0,0.0,0.0,1.0,0.0
5726509bdd62a815002e815d,bge_small_c256_k3,minilm_c256_k5,0.6086956521739131,0.782608695652174,0.17391304347826086,0.0,0.0
572654e2708984140094c2b7,bge_small_c512_k5,minilm_c512_k3,0.23255813953488372,0.6666666666666666,0.43410852713178294,0.0,0.0
572658435951b619008f7028,minilm_c256_k3,bge_small_c512_k5,0.30769230769230765,0.5,0.19230769230769235,0.0,0.0
57265bdfdd62a815002e82a0,bge_small_c512_k5,minilm_c256_k3,0.125,1.0,0.875,0.0,0.0
57265ceddd62a815002e82b8,bge_small_c512_k5,minilm_c256_k3,0.19999999999999998,0.19999999999999998,0.0,1.0,0.0
57265d86f1498d1400e8dd54,bge_small_c256_k5,minilm_c512_k5,0.2666666666666667,0.3076923076923077,0.04102564102564099,0.0,0.0
57266193dd62a815002e832d,bge_small_c256_k5,minilm_c256_k5,0.0,0.16666666666666669,0.16666666666666669,0.0,0.0
5726642f5951b619008f7158,bge_small_c512_k3,minilm_c512_k5,0.1818181818181818,0.6666666666666666,0.48484848484848486,0.0,0.0
5726642f5951b619008f7159,bge_small_c256_k3,minilm_c512_k3,0.19999999999999998,0.5333333333333333,0.33333333333333337,0.0,0.0
5726651ff1498d1400e8de31,bge_small_c256_k3,minilm_c256_k5,0.33333333333333337,0.33333333333333337,0.0,1.0,0.0
5726660d5951b619008f71b1,bge_small_c256_k5,minilm_c512_k3,0.21052631578947367,1.0,0.7894736842105263,0.0,0.0
572666d9dd62a815002e83b7,minilm_c512_k3,minilm_c256_k3,0.0,0.0,0.0,1.0,0.0
572667e2f1498d1400e8de91,bge_small_c512_k5,bge_small_c512_k3,0.4,0.6153846153846153,0.21538461538461529,0.0,0.0
57266ab3dd62a815002e8435,bge_small_c256_k3,minilm_c512_k5,0.4,1.0,0.6,0.0,0.0
57266dd4f1498d1400e8df7b,bge_small_c512_k3,minilm_c256_k5,0.33333333333333337,0.33333333333333337,0.0,1.0,0.0
57266e72f1498d1400e8df8f,minilm_c512_k3,minilm_c256_k3,0.5000000000000001,0.5238095238095238,0.023809523809523725,0.0,0.0
57266ec2dd62a815002e84a1,bge_small_c256_k3,bge_small_c256_k3,0.7499999999999999,0.7499999999999999,0.0,1.0,1.0
57267ebfdd62a815002e872f,bge_small_c512_k3,minilm_c256_k3,0.0,0.0,0.0,1.0,0.0
572680ac708984140094c841,bge_small_c512_k3,minilm_c256_k3,0.2222222222222222,1.0,0.7777777777777778,0.0,0.0
57268109f1498d1400e8e1fd,bge_small_c512_k3,minilm_c256_k3,1.0,1.0,0.0,1.0,0.0
572681ab708984140094c85f,bge_small_c256_k3,minilm_c256_k3,0.2857142857142857,1.0,0.7142857142857143,0.0,0.0
57268294708984140094c87a,bge_small_c512_k5,minilm_c256_k3,0.6086956521739131,0.7368421052631579,0.12814645308924477,0.0,0.0
572685d1f1498d1400e8e2a0,bge_small_c512_k3,minilm_c256_k3,1.0,1.0,0.0,1.0,0.0
57268731f1498d1400e8e2e6,bge_small_c256_k3,minilm_c256_k3,0.0,0.0,0.0,1.0,0.0
572687e1dd62a815002e8854,bge_small_c512_k3,minilm_c256_k3,1.0,1.0,0.0,1.0,0.0
57268b43dd62a815002e88f1,bge_small_c512_k3,minilm_c256_k3,0.5714285714285715,0.5714285714285715,0.0,1.0,0.0
57268bf9dd62a815002e890d,bge_small_c256_k3,minilm_c512_k3,0.8108108108108109,0.8108108108108109,0.0,1.0,0.0
57268d1b708984140094c9d0,bge_small_c512_k3,minilm_c256_k3,0.0909090909090909,0.1,0.009090909090909108,0.0,0.0
57268f2bf1498d1400e8e3c5,bge_small_c512_k5,bge_small_c512_k5,0.33333333333333326,0.33333333333333326,0.0,1.0,1.0
57268f2c708984140094ca25,bge_small_c256_k3,bge_small_c256_k5,0.5882352941176471,0.888888888888889,0.30065359477124187,0.0,0.0
572691bedd62a815002e89de,bge_small_c512_k3,minilm_c256_k3,0.6,1.0,0.4,0.0,0.0
572698d7dd62a815002e8a9b,bge_small_c256_k5,minilm_c256_k3,1.0,1.0,0.0,1.0,0.0
57269b165951b619008f77b5,bge_small_c256_k5,minilm_c256_k3,0.3076923076923077,0.3076923076923077,0.0,1.0,0.0
5726a340dd62a815002e8bbd,bge_small_c256_k3,minilm_c256_k3,1.0,1.0,0.0,1.0,0.0
5726a5b5f1498d1400e8e5fe,bge_small_c512_k3,minilm_c256_k3,1.0,1.0,0.0,1.0,0.0
5726a5f65951b619008f7903,bge_small_c512_k3,minilm_c256_k3,0.2222222222222222,0.2222222222222222,0.0,1.0,0.0
5726ba2c708984140094cf5b,bge_small_c256_k3,minilm_c256_k5,0.33333333333333337,1.0,0.6666666666666666,0.0,0.0
5726bc1add62a815002e8ea6,bge_small_c256_k5,minilm_c512_k3,0.32,0.47058823529411764,0.15058823529411763,0.0,0.0
5726bf325951b619008f7cfd,bge_small_c512_k3,bge_small_c256_k5,0.16666666666666669,0.4615384615384615,0.2948717948717948,0.0,0.0
5726c002708984140094d076,minilm_c256_k3,minilm_c256_k5,0.20689655172413793,1.0,0.7931034482758621,0.0,0.0
5726c0c5dd62a815002e8f7a,bge_small_c256_k5,minilm_c256_k3,1.0,1.0,0.0,1.0,0.0
5726c3b3708984140094d0d1,bge_small_c256_k5,minilm_c256_k3,1.0,1.0,0.0,1.0,0.0
5726c3b3708984140094d0d3,bge_small_c256_k5,bge_small_c512_k5,0.42857142857142855,1.0,0.5714285714285714,0.0,0.0
5726c5a9f1498d1400e8eac7,bge_small_c256_k3,bge_small_c256_k5,0.10256410256410256,0.36734693877551017,0.26478283621140764,0.0,0.0
5726c61ff1498d1400e8eae3,bge_small_c256_k3,minilm_c256_k3,0.23076923076923078,0.2727272727272727,0.041958041958041925,0.0,0.0
5726c9b0dd62a815002e9047,minilm_c256_k5,minilm_c256_k5,0.125,0.125,0.0,1.0,1.0
5726c9b0dd62a815002e904a,bge_small_c512_k5,minilm_c256_k3,1.0,1.0,0.0,1.0,0.0
5726ce11f1498d1400e8ebc4,bge_small_c256_k3,bge_small_c512_k3,0.38095238095238093,1.0,0.6190476190476191,0.0,0.0
5726d993f1498d1400e8ed16,bge_small_c256_k3,minilm_c256_k3,1.0,1.0,0.0,1.0,0.0
5726dd71f1498d1400e8eddc,bge_small_c512_k3,minilm_c512_k3,1.0,1.0,0.0,1.0,0.0
5726de7a5951b619008f80ab,bge_small_c256_k5,minilm_c256_k3,0.5,0.5,0.0,1.0,0.0
5726e313f1498d1400e8eeb6,minilm_c512_k3,minilm_c512_k3,0.4680851063829787,0.4680851063829787,0.0,1.0,1.0
5726e5ac708984140094d51e,bge_small_c512_k3,minilm_c512_k3,0.23529411764705882,0.888888888888889,0.6535947712418302,0.0,0.0
5726eb76f1498d1400e8efdb,bge_small_c256_k3,minilm_c256_k3,0.3225806451612903,0.5714285714285715,0.2488479262672812,0.0,0.0
5726ee28708984140094d659,bge_small_c256_k5,bge_small_c512_k3,0.7272727272727273,1.0,0.2727272727272727,0.0,0.0
5726efdbdd62a815002e95c6,bge_small_c512_k3,minilm_c256_k3,0.6,1.0,0.4,0.0,0.0
5726f4a0708984140094d6ea,bge_small_c256_k3,bge_small_c512_k5,0.25,1.0,0.75,0.0,0.0
572700c8dd62a815002e976b,bge_small_c512_k3,bge_small_c256_k3,0.0,1.0,1.0,0.0,0.0
5727213c708984140094da35,bge_small_c512_k3,minilm_c256_k3,1.0,1.0,0.0,1.0,0.0
572726c9708984140094da7b,bge_small_c256_k3,minilm_c512_k5,0.6808510638297872,1.0,0.3191489361702128,0.0,0.0
5727311d5951b619008f86ac,bge_small_c256_k3,minilm_c256_k3,0.125,0.4,0.275,0.0,0.0
57273455f1498d1400e8f48e,bge_small_c256_k3,bge_small_c256_k3,0.6363636363636364,0.6363636363636364,0.0,1.0,1.0
572734af708984140094dae5,bge_small_c512_k3,bge_small_c256_k5,0.2857142857142857,0.2857142857142857,0.0,1.0,0.0
57273799f1498d1400e8f4c1,bge_small_c512_k3,minilm_c256_k5,0.09523809523809525,0.2857142857142857,0.19047619047619047,0.0,0.0
57273a465951b619008f86ff,bge_small_c256_k3,minilm_c512_k3,0.0,0.08333333333333333,0.08333333333333333,0.0,0.0
57273a465951b619008f8703,bge_small_c256_k3,minilm_c256_k5,0.4,0.4,0.0,1.0,0.0
57273d8bf1498d1400e8f500,bge_small_c256_k3,minilm_c256_k3,0.5882352941176471,0.5882352941176471,0.0,1.0,0.0
57273e50dd62a815002e9a05,bge_small_c512_k3,minilm_c256_k3,0.6153846153846153,0.6666666666666666,0.05128205128205132,0.0,0.0
57273eecf1498d1400e8f51e,bge_small_c256_k3,minilm_c256_k5,0.3636363636363636,1.0,0.6363636363636365,0.0,0.0
57273f27dd62a815002e9a0b,bge_small_c512_k3,minilm_c512_k5,0.0,1.0,1.0,0.0,0.0
57274046dd62a815002e9a16,bge_small_c256_k3,minilm_c512_k3,0.02777777777777778,0.03636363636363636,0.008585858585858582,0.0,0.0
5727404b708984140094db5c,bge_small_c512_k3,minilm_c512_k3,0.16666666666666669,0.4,0.23333333333333334,0.0,0.0
57274118dd62a815002e9a1d,minilm_c256_k3,minilm_c256_k3,1.0,1.0,0.0,1.0,1.0
5727448b5951b619008f87a2,minilm_c256_k3,minilm_c256_k3,0.2222222222222222,0.2222222222222222,0.0,1.0,1.0
5727478cf1498d1400e8f59b,minilm_c256_k3,minilm_c256_k3,1.0,1.0,0.0,1.0,1.0
57274b35f1498d1400e8f5d4,bge_small_c256_k5,minilm_c256_k3,0.2222222222222222,0.2222222222222222,0.0,1.0,0.0
57274b35f1498d1400e8f5d6,bge_small_c256_k3,minilm_c256_k3,0.3076923076923077,0.3076923076923077,0.0,1.0,0.0
57274d9bf1498d1400e8f5f9,bge_small_c512_k3,minilm_c256_k3,0.2857142857142857,0.8,0.5142857142857143,0.0,0.0
57274e145951b619008f87e9,bge_small_c256_k5,minilm_c256_k3,0.25,0.25,0.0,1.0,0.0
57274e6a5951b619008f87f4,bge_small_c256_k3,minilm_c256_k3,1.0,1.0,0.0,1.0,0.0
5727504b5951b619008f881d,bge_small_c512_k5,minilm_c256_k3,0.25,0.2857142857142857,0.0357142857142857,0.0,0.0
57275573708984140094dc47,bge_small_c512_k3,minilm_c512_k3,0.14285714285714288,1.0,0.8571428571428571,0.0,0.0
572756fe708984140094dc72,bge_small_c256_k3,minilm_c256_k3,0.125,0.19999999999999998,0.07499999999999998,0.0,0.0
572759dbdd62a815002e9b94,bge_small_c256_k3,bge_small_c256_k5,0.13333333333333333,0.6666666666666666,0.5333333333333333,0.0,0.0
57275a505951b619008f88a0,bge_small_c256_k3,minilm_c256_k3,1.0,1.0,0.0,1.0,0.0
57275bfb708984140094dc9b,bge_small_c512_k3,minilm_c256_k3,0.5,0.5714285714285715,0.07142857142857151,0.0,0.0
57275cb3f1498d1400e8f6dc,bge_small_c512_k3,minilm_c256_k3,1.0,1.0,0.0,1.0,0.0
572771a5f1498d1400e8f840,bge_small_c256_k5,minilm_c256_k5,0.0,1.0,1.0,0.0,0.0
57277373dd62a815002e9d25,bge_small_c256_k5,bge_small_c256_k3,0.2857142857142857,0.3684210526315789,0.08270676691729323,0.0,0.0
57277585708984140094de2d,bge_small_c256_k5,minilm_c256_k3,1.0,1.0,0.0,1.0,0.0
5727aa413acd2414000de921,minilm_c256_k3,minilm_c256_k3,1.0,1.0,0.0,1.0,1.0
5727b0892ca10214002d93e9,bge_small_c256_k3,bge_small_c512_k3,0.6,0.8571428571428571,0.2571428571428571,0.0,0.0
5727c0402ca10214002d9564,bge_small_c256_k3,minilm_c256_k5,0.125,1.0,0.875,0.0,0.0
5727c94bff5b5019007d954d,bge_small_c512_k3,minilm_c512_k5,0.5714285714285715,1.0,0.4285714285714285,0.0,0.0
5727c94bff5b5019007d954e,bge_small_c512_k3,minilm_c256_k5,0.16666666666666669,1.0,0.8333333333333333,0.0,0.0
5727cff1ff5b5019007d95c5,bge_small_c512_k5,minilm_c256_k3,0.08695652173913045,0.4,0.3130434782608696,0.0,0.0
5727cff1ff5b5019007d95c7,bge_small_c512_k5,minilm_c512_k5,0.0,1.0,1.0,0.0,0.0
5727e9523acd2414000def95,minilm_c256_k3,bge_small_c512_k5,0.0,0.4444444444444445,0.4444444444444445,0.0,0.0
5727f2714b864d1900164074,bge_small_c256_k3,minilm_c256_k3,0.42857142857142855,0.42857142857142855,0.0,1.0,0.0
5727f3193acd2414000df0a8,bge_small_c256_k3,bge_small_c512_k3,0.16666666666666669,1.0,0.8333333333333333,0.0,0.0
5727f746ff5b5019007d9960,minilm_c256_k5,minilm_c512_k5,0.16666666666666669,1.0,0.8333333333333333,0.0,0.0
5727fc37ff5b5019007d9a18,bge_small_c512_k3,bge_small_c256_k3,0.12121212121212122,0.1904761904761905,0.06926406926406928,0.0,0.0
5728023a4b864d19001641f7,bge_small_c512_k3,minilm_c256_k5,0.3636363636363636,1.0,0.6363636363636365,0.0,0.0
572807802ca10214002d9bf9,bge_small_c512_k3,minilm_c256_k3,0.33333333333333337,0.33333333333333337,0.0,1.0,0.0
57280b2b2ca10214002d9c67,bge_small_c256_k5,bge_small_c256_k3,0.33333333333333337,0.8,0.4666666666666667,0.0,0.0
57280cac2ca10214002d9ca9,bge_small_c256_k5,minilm_c256_k5,0.09523809523809523,0.19999999999999998,0.10476190476190475,0.0,0.0
572810ec2ca10214002d9d07,bge_small_c256_k3,bge_small_c256_k3,0.5,0.5,0.0,1.0,1.0
572813b52ca10214002d9d6c,bge_small_c256_k3,minilm_c256_k3,1.0,1.0,0.0,1.0,0.0
572819864b864d1900164481,bge_small_c256_k3,minilm_c256_k3,0.15384615384615385,1.0,0.8461538461538461,0.0,0.0
5728303e4b864d19001646ad,bge_small_c256_k3,bge_small_c512_k3,0.5,1.0,0.5,0.0,0.0
5728349dff5b5019007d9f02,bge_small_c256_k3,minilm_c256_k5,0.0,0.18181818181818182,0.18181818181818182,0.0,0.0
57283d173acd2414000df790,bge_small_c256_k3,bge_small_c512_k3,0.16666666666666669,1.0,0.8333333333333333,0.0,0.0
57283d173acd2414000df793,bge_small_c256_k3,bge_small_c512_k5,0.2,0.3636363636363636,0.16363636363636358,0.0,0.0
57283db6ff5b5019007d9fbd,minilm_c512_k3,minilm_c256_k3,0.0,0.0,0.0,1.0,0.0
57283db6ff5b5019007d9fc0,bge_small_c512_k5,minilm_c256_k5,0.19999999999999998,1.0,0.8,0.0,0.0
57284142ff5b5019007da00a,bge_small_c256_k3,minilm_c256_k3,0.4,1.0,0.6,0.0,0.0
57284456ff5b5019007da060,bge_small_c512_k3,minilm_c256_k5,0.33333333333333337,1.0,0.6666666666666666,0.0,0.0
5728455bff5b5019007da079,bge_small_c512_k3,minilm_c256_k3,0.35294117647058826,0.4,0.047058823529411764,0.0,0.0
5728455bff5b5019007da07c,bge_small_c512_k5,bge_small_c256_k3,0.33333333333333337,1.0,0.6666666666666666,0.0,0.0
572847dd4b864d19001648bd,bge_small_c256_k5,minilm_c256_k3,1.0,1.0,0.0,1.0,0.0
57284e9fff5b5019007da152,minilm_c512_k5,minilm_c256_k3,0.6666666666666666,1.0,0.33333333333333337,0.0,0.0
57284e9fff5b5019007da153,bge_small_c256_k3,minilm_c256_k3,0.25,0.25,0.0,1.0,0.0
57286ab72ca10214002da322,bge_small_c512_k3,minilm_c256_k5,1.0,1.0,0.0,1.0,0.0
57286c8cff5b5019007da21a,bge_small_c256_k3,minilm_c256_k3,0.33333333333333337,0.33333333333333337,0.0,1.0,0.0
57286f373acd2414000df9df,bge_small_c256_k5,bge_small_c256_k3,0.13333333333333333,1.0,0.8666666666666667,0.0,0.0
572879574b864d1900164a16,bge_small_c512_k3,bge_small_c256_k3,0.25,0.25,0.0,1.0,0.0
57287c2bff5b5019007da26d,bge_small_c512_k5,bge_small_c512_k3,0.653061224489796,0.9411764705882353,0.2881152460984393,0.0,0.0
57287fec4b864d1900164a3d,bge_small_c512_k5,minilm_c512_k3,0.6666666666666666,1.0,0.33333333333333337,0.0,0.0
57287fec4b864d1900164a3e,bge_small_c512_k5,minilm_c256_k3,1.0,1.0,0.0,1.0,0.0
5728809f2ca10214002da40c,bge_small_c256_k5,minilm_c512_k3,0.2222222222222222,0.33333333333333337,0.11111111111111116,0.0,0.0
572882242ca10214002da420,minilm_c256_k3,minilm_c256_k3,0.7368421052631579,0.7368421052631579,0.0,1.0,1.0
5728827b2ca10214002da42e,bge_small_c512_k3,minilm_c256_k3,0.25,0.25,0.0,1.0,0.0
572883153acd2414000dfa71,bge_small_c256_k5,minilm_c256_k3,0.5789473684210525,0.9166666666666666,0.3377192982456141,0.0,0.0
572885c44b864d1900164a78,bge_small_c256_k5,minilm_c256_k3,0.0851063829787234,0.5,0.4148936170212766,0.0,0.0
572885c44b864d1900164a7a,bge_small_c256_k3,minilm_c256_k3,0.2222222222222222,0.2222222222222222,0.0,1.0,0.0
5728eb1a3acd2414000e01c9,bge_small_c256_k3,minilm_c512_k5,0.6086956521739131,0.7659574468085107,0.15726179463459766,0.0,0.0
5728ebcb3acd2414000e01dd,bge_small_c512_k3,minilm_c256_k3,1.0,1.0,0.0,1.0,0.0
5728eff82ca10214002daadc,bge_small_c256_k3,minilm_c256_k3,0.2857142857142857,0.2857142857142857,0.0,1.0,0.0
5728f50baf94a219006a9e55,bge_small_c512_k3,minilm_c256_k5,0.0,0.16,0.16,0.0,0.0
5728f7774b864d1900165132,bge_small_c256_k3,minilm_c256_k3,0.4,0.4,0.0,1.0,0.0
5728fa576aef051400154921,bge_small_c256_k5,minilm_c512_k5,0.15789473684210528,0.25,0.09210526315789472,0.0,0.0
5728fb002ca10214002dab6e,bge_small_c512_k5,minilm_c256_k5,1.0,1.0,0.0,1.0,0.0
5728fd206aef05140015494c,bge_small_c256_k5,bge_small_c256_k3,0.23529411764705882,0.23529411764705882,0.0,1.0,0.0
572900f73f37b31900477f6a,bge_small_c256_k3,bge_small_c512_k3,0.3448275862068966,0.625,0.2801724137931034,0.0,0.0
57290d811d04691400778fd2,bge_small_c256_k5,minilm_c256_k3,0.0,0.0,0.0,1.0,0.0
57291a7b1d04691400779042,bge_small_c256_k5,minilm_c512_k5,0.06557377049180328,0.23529411764705885,0.16972034715525558,0.0,0.0
572922206aef051400154a8b,bge_small_c256_k5,minilm_c256_k3,0.07999999999999999,0.125,0.04500000000000001,0.0,0.0
572928bf6aef051400154af0,bge_small_c256_k5,minilm_c256_k3,0.2,0.4,0.2,0.0,0.0
57294209af94a219006aa204,bge_small_c256_k3,minilm_c512_k3,0.8484848484848484,1.0,0.1515151515151516,0.0,0.0
572949306aef051400154c69,bge_small_c512_k3,minilm_c256_k3,0.09090909090909091,0.09999999999999999,0.00909090909090908,0.0,0.0
57294baaaf94a219006aa26b,bge_small_c256_k3,minilm_c256_k5,0.7857142857142858,0.846153846153846,0.060439560439560225,0.0,0.0
572953013f37b31900478250,minilm_c512_k3,minilm_c256_k3,0.0,0.0,0.0,1.0,0.0
572957361d046914007792cf,bge_small_c256_k3,minilm_c256_k5,0.33333333333333337,1.0,0.6666666666666666,0.0,0.0
57295b5b1d04691400779316,bge_small_c256_k5,minilm_c256_k3,0.5833333333333334,0.6086956521739131,0.025362318840579712,0.0,0.0
5729645b3f37b31900478321,bge_small_c256_k3,minilm_c256_k3,0.5714285714285715,0.5714285714285715,0.0,1.0,0.0
572968cf1d046914007793cd,bge_small_c512_k3,minilm_c512_k3,0.16666666666666669,0.2857142857142857,0.11904761904761901,0.0,0.0
572968cf1d046914007793ce,bge_small_c256_k3,bge_small_c256_k5,0.2857142857142857,1.0,0.7142857142857143,0.0,0.0
57296a65af94a219006aa3c4,bge_small_c256_k3,minilm_c256_k5,0.6666666666666666,0.6666666666666666,0.0,1.0,0.0
57296b151d046914007793f4,minilm_c256_k3,minilm_c512_k5,0.3157894736842105,0.5,0.1842105263157895,0.0,0.0
57296cb21d04691400779407,bge_small_c256_k5,minilm_c256_k5,0.0,0.2857142857142857,0.2857142857142857,0.0,0.0
57296de03f37b3190047839b,bge_small_c512_k3,minilm_c512_k3,0.11764705882352941,1.0,0.8823529411764706,0.0,0.0
57296e43af94a219006aa3e5,bge_small_c256_k3,minilm_c256_k3,0.33333333333333337,0.33333333333333337,0.0,1.0,0.0
57296e43af94a219006aa3e6,bge_small_c512_k5,minilm_c512_k5,0.4285714285714285,0.5714285714285714,0.1428571428571429,0.0,0.0
57296e43af94a219006aa3e8,bge_small_c256_k3,minilm_c512_k3,0.5217391304347827,0.8275862068965517,0.305847076461769,0.0,0.0
57296f85af94a219006aa406,bge_small_c256_k5,minilm_c256_k3,1.0,1.0,0.0,1.0,0.0
572971af6aef051400154ede,bge_small_c512_k5,minilm_c256_k3,0.5,0.5,0.0,1.0,0.0
572972f46aef051400154ef6,bge_small_c512_k3,bge_small_c256_k5,0.15384615384615385,0.4,0.24615384615384617,0.0,0.0
57297547af94a219006aa45c,bge_small_c256_k3,minilm_c256_k3,1.0,1.0,0.0,1.0,0.0
572975511d046914007794a8,bge_small_c256_k3,minilm_c256_k3,1.0,1.0,0.0,1.0,0.0
572976183f37b31900478431,bge_small_c512_k3,minilm_c256_k5,0.7368421052631579,0.8421052631578948,0.10526315789473695,0.0,0.0
572976183f37b31900478434,bge_small_c512_k3,minilm_c256_k3,0.5,0.5,0.0,1.0,0.0
572978f91d046914007794d3,bge_small_c256_k3,minilm_c256_k3,0.21052631578947367,1.0,0.7894736842105263,0.0,0.0
57297991af94a219006aa4b7,bge_small_c256_k5,minilm_c256_k3,0.2608695652173913,0.32142857142857145,0.060559006211180155,0.0,0.0
57297ed93f37b31900478461,bge_small_c512_k3,minilm_c512_k3,0.4,1.0,0.6,0.0,0.0
572980f9af94a219006aa4d4,bge_small_c256_k3,minilm_c256_k3,0.5,0.8,0.30000000000000004,0.0,0.0
572985011d04691400779502,bge_small_c512_k5,minilm_c256_k5,1.0,1.0,0.0,1.0,0.0
572989846aef051400154fc3,bge_small_c512_k3,minilm_c512_k5,0.6153846153846153,0.6153846153846153,0.0,1.0,0.0
57299021af94a219006aa50f,minilm_c256_k3,minilm_c256_k3,1.0,1.0,0.0,1.0,1.0
57299326af94a219006aa517,bge_small_c256_k3,bge_small_c512_k5,0.10526315789473684,0.6666666666666666,0.5614035087719298,0.0,0.0
572995d46aef051400154fe8,bge_small_c512_k3,minilm_c256_k3,0.4444444444444445,0.5,0.055555555555555525,0.0,0.0
57299a6f6aef051400155018,bge_small_c512_k5,bge_small_c512_k3,0.5238095238095238,0.8148148148148148,0.29100529100529093,0.0,0.0
5729a26d6aef05140015505a,bge_small_c256_k3,minilm_c256_k3,0.5,0.5,0.0,1.0,0.0
5729d51d3f37b31900478593,bge_small_c512_k3,minilm_c256_k3,0.48,0.6956521739130436,0.2156521739130436,0.0,0.0
5729de24af94a219006aa68c,minilm_c256_k3,minilm_c256_k5,0.18181818181818182,0.25,0.06818181818181818,0.0,0.0
5729e2b76aef0514001550d0,bge_small_c512_k3,minilm_c256_k3,0.3170731707317074,0.44067796610169496,0.12360479536998759,0.0,0.0
5729e500af94a219006aa6b7,bge_small_c512_k5,bge_small_c256_k3,0.8,0.8,0.0,1.0,0.0
5729e6313f37b319004785ac,bge_small_c512_k3,minilm_c256_k5,0.18181818181818182,0.18181818181818182,0.0,1.0,0.0
5729f06f1d04691400779674,bge_small_c256_k3,minilm_c256_k3,1.0,1.0,0.0,1.0,0.0
5729f06f1d04691400779675,bge_small_c256_k5,minilm_c256_k5,0.888888888888889,1.0,0.11111111111111105,0.0,0.0
5729f0db6aef051400155129,bge_small_c512_k3,minilm_c256_k3,0.0,1.0,1.0,0.0,0.0
5729f5a03f37b31900478605,bge_small_c256_k5,minilm_c256_k3,0.72,0.72,0.0,1.0,0.0
5729f5a03f37b31900478609,bge_small_c512_k3,minilm_c512_k5,0.42857142857142855,0.6666666666666666,0.23809523809523808,0.0,0.0
5729f60caf94a219006aa6f3,bge_small_c256_k3,minilm_c256_k5,0.5333333333333333,1.0,0.4666666666666667,0.0,0.0
5729fb003f37b31900478627,bge_small_c512_k3,minilm_c256_k3,0.5217391304347826,0.5217391304347826,0.0,1.0,0.0
572a03a06aef0514001551ad,bge_small_c512_k3,minilm_c256_k5,0.2222222222222222,0.28571428571428575,0.06349206349206354,0.0,0.0
572a04d51d046914007796cd,bge_small_c512_k3,minilm_c256_k5,1.0,1.0,0.0,1.0,0.0
572a058aaf94a219006aa752,bge_small_c256_k3,minilm_c256_k3,1.0,1.0,0.0,1.0,0.0
572a06866aef0514001551c2,bge_small_c256_k3,minilm_c512_k5,0.2222222222222222,0.5,0.2777777777777778,0.0,0.0
572a07a86aef0514001551d5,bge_small_c256_k3,bge_small_c512_k5,0.5555555555555556,0.9090909090909091,0.3535353535353535,0.0,0.0
572a07fc6aef0514001551df,bge_small_c256_k3,minilm_c256_k3,0.4,0.4,0.0,1.0,0.0
572a0c541d046914007796f5,bge_small_c512_k5,minilm_c512_k3,0.11764705882352941,0.16666666666666669,0.049019607843137275,0.0,0.0
572a0ce11d04691400779700,bge_small_c512_k3,minilm_c256_k3,1.0,1.0,0.0,1.0,0.0
572a12381d0469140077972f,bge_small_c256_k3,minilm_c256_k3,0.5714285714285715,0.5714285714285715,0.0,1.0,0.0
572a18a4af94a219006aa7df,bge_small_c256_k3,minilm_c256_k3,0.125,0.125,0.0,1.0,0.0
572a213e6aef0514001552ee,bge_small_c512_k5,minilm_c512_k3,0.33333333333333337,1.0,0.6666666666666666,0.0,0.0
572f57c704bcaa1900d7686f,bge_small_c256_k3,minilm_c256_k5,0.42857142857142855,1.0,0.5714285714285714,0.0,0.0
572f58d9a23a5019007fc57f,bge_small_c256_k3,minilm_c256_k3,0.0,0.0,0.0,1.0,0.0
572f60f4947a6a140053c8ed,bge_small_c256_k5,minilm_c256_k3,0.5454545454545454,0.5454545454545454,0.0,1.0,0.0
572f6c85947a6a140053c942,bge_small_c256_k3,minilm_c256_k5,1.0,1.0,0.0,1.0,0.0
572f7b33947a6a140053c9a2,bge_small_c256_k5,bge_small_c256_k5,0.23529411764705882,0.23529411764705882,0.0,1.0,1.0
572fadcbb2c2fd1400568329,bge_small_c256_k3,minilm_c512_k3,0.05714285714285715,1.0,0.9428571428571428,0.0,0.0
572fae4b04bcaa1900d76be0,bge_small_c256_k3,minilm_c256_k5,0.14285714285714285,0.2666666666666667,0.12380952380952387,0.0,0.0
572fb059947a6a140053cb80,bge_small_c256_k5,minilm_c256_k3,0.6153846153846153,0.6153846153846153,0.0,1.0,0.0
572fbfa504bcaa1900d76c75,minilm_c256_k3,bge_small_c256_k3,0.25,0.33333333333333337,0.08333333333333337,0.0,0.0
572fc043a23a5019007fc95e,bge_small_c256_k3,minilm_c256_k5,0.47058823529411764,1.0,0.5294117647058824,0.0,0.0
572fc49d04bcaa1900d76ccf,bge_small_c512_k5,bge_small_c512_k3,0.2222222222222222,0.6666666666666666,0.4444444444444444,0.0,0.0
